,type,url,review_rating,film_name,no_of_reviewer
1242,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,99%,How to Train Your Dragon (2010),212
1243,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Invasion of the Body Snatchers (1956),57
1244,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Her (2013),283
1245,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,91%,Marvel's The Avengers (2012),362
1246,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,WALL-E (2008),260
1247,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Iron Man (2008),281
1248,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,Beauty and The Beast (La Belle et la bête) (1946),67
1249,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,100%,The Terminator (1984),65
1250,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Dumbo (1941),43
1251,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,92%,2001: A Space Odyssey (1968),113
1252,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie) (1972),53
1253,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,89%,Doctor Strange (2016),385
1254,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Snowpiercer (2014),258
1255,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,91%,Live Die Repeat: Edge of Tomorrow (2014),325
1256,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,The Princess Bride (1987),80
1257,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,8 1/2 (1963),54
1258,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Star Wars: Episode V - The Empire Strikes Back (1980),105
1259,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Aliens (1986),77
1260,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,Miracle on 34th Street (1947),48
1261,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,The Day the Earth Stood Still (1951),57
1262,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,X-Men: Days of Future Past (2014),330
1263,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,Pan's Labyrinth (2006),239
1264,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,Looper (2012),270
1265,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,85%,Guardians of the Galaxy Vol. 2 (2017),422
1266,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,100%,Stalker (1979),41
1267,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Beauty and the Beast (1991),118
1268,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Possessor: Uncut (2020),218
1269,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,79%,Captain Marvel (2019),542
1270,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,Dawn Of The Planet Of The Apes (2014),315
1271,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,92%,Ex Machina (2015),281
1272,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,The Invisible Man (1933),51
1273,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,The Nightmare Before Christmas (1993),97
1274,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,"Monsters, Inc. (2001)",198
1275,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,92%,Jurassic Park (1993),130
1276,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Ghostbusters (1984 Original) (1984),73
1277,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,88%,Onward (2020),337
1278,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,Groundhog Day (1993),85
1279,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,The Seventh Seal (Det Sjunde inseglet) (1957),62
1280,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,The Lord of the Rings: The Two Towers (2002),255
1281,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Big (1988),75
1282,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,Captain America: The Winter Soldier (2014),306
1283,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Spirited Away (2002),192
1284,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,10 Cloverfield Lane (2016),315
1285,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,92%,The Vast of Night (2020),245
1286,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Jodorowsky's Dune (2014),121
1287,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,99%,Song Of The Sea (2014),97
1288,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,The Iron Giant (1999),142
1289,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,95%,Fantasia (1940),56
1290,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,Back to the Future (1985),83
1291,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Wings of Desire (1987),56
1292,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Border (Gräns) (2018),130
1293,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,88%,Annihilation (2018),323
1294,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,The Hunger Games: Catching Fire (2013),293
1295,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,96%,Forbidden Planet (1956),45
1296,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,90%,Blade Runner (1982),121
1297,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Young Frankenstein (1974),68
1298,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,The Lord of the Rings: The Return of the King (2003),275
1299,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Brazil (1985),49
1300,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,The Bride of Frankenstein (1935),47
1301,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Frankenstein (1931),49
1302,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Life Itself (2014),203
1303,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Man on Wire (2008),158
1304,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,94%,Her (2013),283
1305,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie) (1972),53
1306,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Miracle on 34th Street (1947),48
1307,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Amy (2015),225
1308,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,The Decline of Western Civilization (1981),40
1309,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Blackfish (2013),131
1310,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Groundhog Day (1993),85
1311,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Taxi to the Dark Side (2007),93
1312,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Murderball (2005),141
1313,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Jodorowsky's Dune (2014),121
1314,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Inside Job (2010),148
1315,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,The Square (Al Midan) (2013),69
1316,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,99%,Jiro Dreams of Sushi (2012),95
1317,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Paris Is Burning (1991),57
1318,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Hoop Dreams (1994),60
1319,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Waltz with Bashir (2008),153
1320,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,99%,The Interrupters (2011),93
1321,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Afghan Star (2009),62
1322,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Capturing the Friedmans (2003),154
1323,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",42
1324,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,99%,The Invisible War (2012),72
1325,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,99%,56 Up (2013),69
1326,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,99%,Elaine Stritch: Shoot Me (2014),67
1327,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,The Act Of Killing (2013),160
1328,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Last Train Home (2010),55
1329,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Spellbound (2002),139
1330,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Enron: The Smartest Guys in the Room (2005),119
1331,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,100%,Sholem Aleichem: Laughing in the Darkness (2011),43
1332,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Ai Weiwei: Never Sorry (2012),83
1333,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,How to Survive a Plague (2012),80
1334,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,This Is Not a Film (2012),102
1335,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,The King of Kong: A Fistful of Quarters (2007),102
1336,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Cave of Forgotten Dreams (2011),137
1337,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Bowling for Columbine (2002),173
1338,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),142
1339,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Muscle Shoals (2013),87
1340,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,93%,Love Is Strange (2014),176
1341,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,The War Tapes (2006),65
1342,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,94%,Last Year at Marienbad (L'année dernière à Marienbad) (1961),53
1343,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,90%,Gilda (1946),70
1344,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Undefeated (2012),102
1345,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,The Overnighters (2014),73
1346,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Call Me Kuchu (2013),51
1347,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,92%,Holy Motors (2012),196
1348,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Mea Maxima Culpa: Silence In The House Of God (2012),50
1349,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Restrepo (2010),118
1350,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,The Queen of Versailles (2012),120
1351,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Let The Fire Burn (2013),46
1352,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Exit Through The Gift Shop (2010),115
1353,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,For the Bible Tells Me So (2007),51
1354,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Blindsight (2006),50
1355,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,The Imposter (2012),116
1356,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Marley (2012),114
1357,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,98%,Surfwise (2007),46
1358,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,No End in Sight (2007),98
1359,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,The Life and Times of Hank Greenberg (2000),65
1360,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,93%,Pandora's Box (1929),41
1361,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Burma VJ: Reporter i et Lukket Land (Burma VJ: Reporting from a Closed Country) (2008),62
1362,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,49 Up (2006),65
1363,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Finding Vivian Maier (2014),102
1364,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,93%,An Inconvenient Truth (2006),166
1365,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Winged Migration (2003),132
1366,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,91%,Sicko (2007),219
1367,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,Sweetgrass (2009),64
1368,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,A Film Unfinished (2010),65
1369,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,"Bigger, Stronger, Faster* (2008)",76
1370,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Trouble the Water (2008),76
1371,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,"Food, Inc. (2009)",114
1372,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,92%,Shaun of the Dead (2004),213
1373,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Chasing Ice (2012),72
1374,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,97%,To Be and to Have (Etre et Avoir) (2003),59
1375,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,The Salt of the Earth (2015),94
1376,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,The Wild Parrots of Telegraph Hill (2005),101
1377,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,"20,000 Days on Earth (2014)",88
1378,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,94%,The Gatekeepers (2013),112
1379,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,94%,Wordplay (2006),123
1380,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Control Room (2004),111
1381,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Bus 174 (Ônibus 174) (2003),79
1382,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,94%,Touching the Void (2004),140
1383,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Born Into Brothels (2004),108
1384,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,My Winnipeg (2007),92
1385,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Manakamana (2014),54
1386,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,I Am Divine (2013),54
1387,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Cutie And The Boxer (2013),75
1388,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Brooklyn Castle (2012),53
1389,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Crumb (1995),42
1390,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Deep Water (2006),55
1391,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,The Last of the Unjust (2014),48
1392,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Good Hair (2009),84
1393,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,The Devil Came on Horseback (2007),54
1394,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Up the Yangtze (2007),53
1395,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,5 Broken Cameras (2012),48
1396,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,National Gallery (2014),66
1397,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,96%,Plagues & Pleasures on the Salton Sea (2004),53
1398,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,95%,Last Days in Vietnam (2014),62
1399,Top 100 Special Interest Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_special_interest_movies/,92%,Super Size Me (2004),171
1400,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,98%,Murderball (2005),141
1401,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,100%,Athlete A (2020),56
1402,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,98%,Hoop Dreams (1994),60
1403,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,98%,When We Were Kings (1996),48
1404,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,93%,Rocky (1976),67
1405,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,97%,The King of Kong: A Fistful of Quarters (2007),102
1406,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,96%,Undefeated (2012),102
1407,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,91%,The Fighter (2010),254
1408,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,98%,Surfwise (2007),46
1409,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,97%,The Life and Times of Hank Greenberg (2000),65
1410,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,94%,Touching the Void (2004),140
1411,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,84%,Battle of the Sexes (2017),318
1412,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,96%,The Crash Reel (2013),46
1413,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,92%,Sugar (2008),138
1414,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,93%,Senna (2011),122
1415,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,83%,Creed II (2018),309
1416,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,92%,The Damned United (2009),139
1417,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,95%,Boxing Gym (2010),42
1418,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,92%,Red Army (2015),101
1419,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,93%,Riding Giants (2004),96
1420,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,92%,Dogtown and Z-Boys (2001),98
1421,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,91%,Hoosiers (1986),45
1422,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,89%,The Color of Money (1986),47
1423,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,92%,Up for Grabs (2005),48
1424,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,88%,Girlfight (2000),129
1425,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,88%,Tristram Shandy: A Cock & Bull Story (2005),129
1426,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,88%,Heaven Can Wait (1978),42
1427,Top 100 Sports & Fitness Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_sports__fitness_movies/,87%,Field of Dreams (1989),63
